smiles,logS,dtype
CCCCOC(=O)CCC,-2.3610477791,G3
O=C(O)c1ccccc1C(=O)O,-1.4245732761,G5
O=CC1CCC2C3CCC(C3)C12,-2.4199676473,G1
CC(C)c1ccccc1C(C)C.OO,-2.4977135853,G1
Cc1cccc(C)c1O,-1.292396158,G5
CCC(O)c1ccccc1,-2.3403675905,G1
CC(=O)c1cccc(C(F)(F)F)c1,-2.4821079167,G1
Nc1ccc(Cl)cc1Cl,-2.4171742578,G3
CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,-3.4963238418,G1
NNS(=O)(=O)c1ccc(Oc2ccc(S(=O)(=O)NN)cc2)cc1,-3.7584891954,G1
O=P([O-])([O-])[O-].[Sr+2],-3.4683853884,G1
C=C/C=C/CC/C=C/CC,-3.34190657,G3
OC/C=C\CO,0.8466851642000001,G1
C=C(C)C(=O)OCCOCCOCCOCC,-0.6030114261,G1
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1,-2.6489777217,G1
CCCCCCCCCC(=O)O,-3.4452161366000005,G3
CC(C)C,-2.977604072,G5
CCCC,-2.977604072,G5
CC1(C)C2CC=C(CCC=O)C1C2,-3.4657606101,G1
O=C(O)Cc1ccc(O)cc1,-0.3990804112,G5
COc1ccc(COC(C)=O)cc1,-2.4740066421,G3
[F-].[F-].[H+].[NH4+],1.0233941334,G1
Nc1nc(N)nc(-c2ccccc2)n1,-2.4941685135,G3
C=CC(=O)OC1CCC(C(C)(C)C)CC1,-3.539328096,G4
C=Cc1cc(Br)ccc1Br,-4.5787304077,G1
Cc1ccccc1NC(=O)c1cc2ccccc2cc1O,-4.6234419541000005,G1
COC(=O)c1nc(Cl)c(Cl)nc1N,-4.5348386091,G1
[O-2].[O-2].[O-2].[O-2].[Pb+2].[Pb+3].[Pb+3],-4.0080532109,G1
CCCCCCCC/C=C\CCCCCCCC(=O)N(CCCC)CCCC,-4.788985440799999,G1
C=C(C)C(=O)OC1CC2CCC1(C)C2(C)C,-4.5442204359,G3
CCCCCCCCCOC(C)=O,-4.4708606495,G1
C1CCC2CC3CCCCC3CC2C1.CCC1CCC(CC)CC1.CCCCCCCCCCCC(CC)CCCCCCC(CC)CCCCCCC.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC.Cc1cccc(C)c1.c1ccc2cc3ccccc3cc2c1.c1ccc2ccccc2c1,-5.4050532611,G2
CCCCCCCCCCCCCC.CCc1ccccc1.c1ccc2cc3ccccc3cc2c1.c1ccc2ccccc2c1.c1ccccc1,-5.0416978328,G2
c1ccc2ccccc2c1,-4.3112256046,G4
O=C(OC1CCCCC1)c1ccccc1O,-4.5540762927,G3
C=C(C)[C@H]1CC=C(C)CC1,-4.346837785,G5
CC/C=C\CCOC(=O)C/C=C\CC,-4.5097094839,G5
CC[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1CC[C@@H]2O)CC(OC)=CC4,-4.7025138257,G1
CCCCCCCCCCCC(=O)OCC(O)CO,-4.6602344394,G3
COc1ccc(C(=O)c2ccccc2)c(O)c1,-4.5802538276,G3
CC(=O)C1=C(C)C2CC3(C1)C(C)CCC3C2(C)C,-4.6134788776,G1
CCOC(=O)c1ccccc1,-2.3999022404,G5
O=C(O)CCc1ccccc1,-1.4057514128,G3
CC(C)=CCC/C(C)=C/C=O,-2.4116682055000003,G5
CCCCCCC1CCCC1=O,-3.4515155376,G1
CC(C)=CCC(C)(C)C(=O)C(C)C,-3.4892158636,G1
C=Cc1ccc(O)c(C=C)c1,-3.3940626837,G2
Nc1ccc(Cl)cc1O,-2.3906599281,G1
CCOc1ccc(C(=O)O)cc1,-2.4548997462,G1
O=C([O-])[O-].O=C([O-])[O-].[OH-].[OH-].[Pb+2].[Pb+2].[Pb+2],-5.5472319177,G3
Nc1c(Cl)cc(C(F)(F)F)cc1Cl,-3.591642752,G1
CNCCCN1c2ccccc2CCc2ccccc21,-3.6576170412,G3
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,-3.7030926455,G2
CCCCCCCCC(O)CO,-2.4785789552,G1
CCC(C)C1CCCCC1=O,-2.427057806,G1
COc1cc(C=O)ccc1OC(=O)C(C)C,-2.5886676064,G1
Cc1ccccc1,-2.2062982993,G5
Cc1cc(N/N=C2/C(=O)C(C(=O)[O-])=Cc3ccccc32)c(S(=O)(=O)[O-])cc1Cl.[Sr+2],-3.9441003714,G2
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,-3.7003596507,G1
CCc1ccc(CC(C)(C)C#N)cc1,-3.3513392636000003,G1
ClCCCCCCCl,-3.4346473299,G1
CCC(=O)OC1C=CC2C3CCC(C3)C12,-3.5585927938,G1
CCOc1ccccc1,-2.3318416428,G2
C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,-4.676528089,G1
Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1.[Fe+3],-0.0080331121,G1
C=CCOC(=O)COc1ccccc1,-2.5363732086,G1
C1CNCCN1.O=C(O)CCCCC(=O)O,-0.6232866861,G3
CNS(=O)(=O)c1cc(OC)c(N)cc1OC,-3.6510805625,G1
NC(N)=O.O=P(O)(O)O,0.5376020021,G1
NC(N)=O,0.9578400994,G3
O=c1[nH]c2ccccc2[nH]1,-2.3927519971,G1
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Fe],-3.2920233513,G3
C=CC(=O)OCCC(C)CCOC(=O)C=C,-2.6214335505,G1
Nc1cccc(Cl)c1,-1.3733684129,G3
CC(=O)OC1CCC2CCCCC2C1,-3.5605044152,G1
CCCCCCCCCCCCCCC(C)c1cc(C)cc(C)c1O,-7.3357073226999985,G3
C1=CCCC1,-2.1049144818000003,G3
O=C(O)CC(CP1(=O)Oc2ccccc2-c2ccccc21)C(=O)O,-2.8135095056,G1
C.O=S(=O)(O)O,-3.3330935045,G4
FC(F)(F)C(F)(F)F,-2.4239072122,G2
CC(C)=CCC/C(C)=C\CCC=O,-3.5383035446,G1
C=C(C)C(=O)Oc1ccccc1,-2.4948513605,G1
CC(=O)C=C(C)[O-].CC(=O)C=C(C)[O-].[Co+2],-1.6975300994,G3
CC1=C(C=O)C(C)(C)CC=C1,-2.4650077569,G1
CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,-2.7113870277,G4
CC(=O)CC(C)(C)C1CCCCC1,-3.5481536429,G1
CC1CCC(C(C)C)C(O)C1,-2.4880091207,G5
[Co+2].[Mo+6].[O-2].[O-2].[O-2].[O-2],-2.6343205414,G1
Nc1ccc(Nc2ccccc2)cc1,-2.5631304762,G1
CCC(C)C(=O)N(C)c1ccccc1,-1.5805795126,G1
C=C[Si](C)(OC)OC,0.5776235848,G1
NC(=O)c1cccnc1,0.6121583154,G1
CNc1ccc(O)cc1.CNc1ccc(O)cc1.O=S(=O)(O)O,-0.838079267,G3
O=C1C(S(=O)(=O)[O-])=Cc2cc(S(=O)(=O)[O-])ccc2/C1=N\Nc1ccc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+].[Na+],-1.0824140873,G3
Cc1cc(C)cc(O)c1,-1.3879839049,G3
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,-2.772789495,G1
CC(C)CC(=O)CC(C)C,-2.4540578458,G5
C=CCc1ccc(OC)c(OC)c1,-2.5520132395,G1
Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,-2.6798855726,G3
O=S(=O)([O-])c1ccc(N=Nc2c([O-])ccc3cc(S(=O)(=O)[O-])ccc23)cc1.[Al+3],-2.9368865529000003,G1
CCCCCC1=C(OC(C)=O)CCC1CC(=O)OC,-3.7219886724,G1
C=CC1CC=CCC1,-3.3351930307,G1
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,-5.0104856455,G5
CCCCCCCC/C=C/CCCCCCCCN(CCO)CCO,-4.7801182897,G1
CCCCOC(=O)c1ccc(C(=O)OCCCC)c(C(=O)OCCCC)c1,-4.807173711,G1
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(O)cc4)CC3)cc2)c1=O,-4.8285219564,G1
C=CC(=O)OCCC[Si](OC)(OC)OC,-4.6063887787,G1
CCCCCCCCCCCO,-4.4804406676,G1
[Ba+2].[O-][B][O-],-2.3407335191,G1
C=CC(=O)OC1C[C@@H]2CC[C@@]1(C)C2(C)C,-4.5830924552,G3
O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,-4.7011861265,G2
CCCCC(CC)COC(=O)OOC(C)(C)C,-4.6599585126,G1
CO[Si](OC)(C1CCCC1)C1CCCC1,-4.6327996787,G2
C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,-4.5985985087,G1
CCCC=O.Nc1ccccc1,-4.5021013295,G1
CCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCC(=O)[O-].[Zn+2],-4.9505314842,G1
CCCCCCCCCCCCCCCCCC(=O)O.NCCNCCNCCNCCN,-4.9604194489,G1
CC/C=C/CCOC(=O)c1ccccc1O,-4.6439814041,G1
CC(C)[C@@H]1CC[C@@H](C)CC1=O,-2.4918772305,G5
COC(=O)c1ccc(C(=O)O)cc1[N+](=O)[O-],-2.6570018481,G1
Cc1cc(C)cc(C)c1,-3.382657059,G3
C=CC(=C)CCCC(C)(C)OC(C)=O,-3.5974164985000003,G3
Cc1ccc([N+](=O)[O-])cc1Cl,-3.5442781768,G1
CCCCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],-3.8514567881,G1
CCCN(CCC)CCC,-2.4722202552000003,G5
O=C1CCCCCN1C(=O)NCCCCCCNC(=O)N1CCCCCC1=O,-3.9064006561,G1
CC(C)CCOC(=O)CC(C)C,-3.5540595352999995,G1
CCCCCC(CO)CCC,-3.5181985232,G5
Nc1ccc(CCc2ccc(N)cc2)cc1,-3.6457005741,G1
COC(=O)c1cccnc1,-0.4595508588,G1
O=C(O)[C@H](O)[C@@H](O)C(=O)O.[Ca+2],-2.6024346943,G4
CC(C)(C)c1ccc(C(=O)O)cc1,-3.5779623367,G4
[Mo+6].[Ni+2].[O-2].[O-2].[O-2].[O-2],-1.6720680623,G1
Nc1cccc2ccc(S(=O)(=O)O)cc12,-1.6822793230000002,G1
FC(F)C(F)(F)F,-1.4164957907,G3
Cc1cccc(O)c1C,-1.4241960776,G3
Oc1c(I)cc(Cl)c2cccnc12,-1.8222562261,G1
CCCCC(CC)C(=O)OOC(C)(C)C,-3.6695176909,G1
CC1C(C=O)CC2CC1C2(C)C,-3.5580403929,G1
CC(C)(O)CCc1ccccc1,-1.5556396769999998,G1
CC(=O)Oc1ccc([N+](=O)[O-])cc1,-2.5992568252,G3
CC(=O)c1cc2ccccc2o1,-2.5484883965000003,G1
[Cl-].[NH3+]c1cc([N+](=O)[O-])cc(Cl)c1O,-2.6990298363,G1
CCC(O)COC1CCCCC1C(C)(C)C,-3.698734262,G1
CC1CCC(C(C)C)C(OO)C1,-2.5888216416,G1
CC(C)COC(=O)c1cc(N)c(Cl)c(N)c1,-2.738284824,G3
O=C(c1ccccc1)C1(O)CCCCC1,-2.6647801935,G1
NNCc1ccccc1.[Cl-].[Cl-].[H+].[H+],-1.6467890106,G1
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-6.4977813968,G1
Clc1nc(Cl)nc(Cl)n1,-2.6223388564,G3
COc1cc(-c2cc(OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-6.7763112575,G1
C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,-1.8384616763,G1
CN(C=O)c1ccccc1,-1.4947809467,G1
Nc1ccc(S(=O)(=O)O)cc1S(=O)(=O)O,-1.7700930025,G1
CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,-2.5604043774000003,G1
COc1ccc(C(=O)O)cc1[N+](=O)[O-],-2.6613195143,G1
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12,-2.8204596094,G3
CC(C)(C)C(=O)OCCc1ccccc1,-3.6752800895,G1
CC(=O)OC(C)C1CCCCC1,-3.5976237668,G1
CC(=O)CCC1=C(C)CCCC1(C)C,-3.6550445763,G1
CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],-0.9372185286,G1
CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1,-1.020958606,G3
CCCCCCO,-1.382910122,G5
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,-2.5706235426,G5
CC/C(C)=C/CC/C(C)=C/C#N,-3.5896411422,G1
CCCCCCC1(C)CCC(=O)O1,-2.6432618239,G1
COC(C)(C)C,-0.3235268543,G5
Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)[O-].[Na+],-1.7677385178999998,G1
C[C@H]1CCC2(O)C(C)(C)C3CC[C@@]2(C)C1C3,-3.7259038203,G1
C=Cc1ccccc1.CCC(C)(c1ccccc1)c1ccccc1.CCc1cc(CC)c(CC)cc1CC.CCc1ccccc1.Cc1cccc2ccccc12.Cc1ccccc1.Cc1ccccc1-c1ccccc1.c1ccc(-c2ccccc2)cc1.c1ccc(C2CCCCC2)cc1.c1ccc(CCc2ccccc2)cc1.c1ccccc1,-4.5881768419,G3
c1ccc(CNCc2ccccc2)cc1,-2.6876302374,G1
Cc1cccc2n[nH]nc12,-1.5169635388,G1
Nc1cc([N+](=O)[O-])cc(S(=O)(=O)O)c1O,-1.7662055678,G1
O=S(=O)([O-])c1ccc(Nc2nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccc(S(=O)(=O)[O-])cc6)nc(N(CCO)CCO)n5)c(S(=O)(=O)[O-])c4)cc3S(=O)(=O)[O-])nc(N(CCO)CCO)n2)cc1.[Na+].[Na+].[Na+].[Na+],-0.4642868095,G3
COC(=O)c1ccccc1C(=O)OC,-1.6861579246,G5
CN(C)c1ccc([C+](c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[Cl-],-2.0085884627,G1
CCCCCC1CCCC(=O)O1,-1.6290322311,G1
CCOC(=O)CC(=O)C(F)(F)F,-1.6630244633000002,G3
O=[N+]([O-])OCCOCCO[N+](=O)[O-],-1.6904508209,G5
O[Si](O)(c1ccccc1)c1ccccc1,-2.7330206215,G1
CCCCCOC(=O)CCCC,-3.6244813037,G1
CC1=CC(=O)N(Cc2cccc(CN3C(=O)C=C(C)C3=O)c2)C1=O,-3.9003349932,G1
O=C([O-])C(=O)[O-].[Ni+2],-3.556228502,G3
CC/C=C\CCOC(=O)c1ccccc1,-3.7048974167,G1
COC(=O)c1ccc(C(=O)OC)c(N)c1,-3.7185037648,G1
CCCC(CC)CCCCCCCN,-3.6976259568,G1
O=C(O)CCCCCCCCCCC(=O)O,-3.7602414897,G4
CC1(C)CCC2OC23C(C)(C)C2CCC13C2,-4.6529288002,G1
CC(O)CSCCCCCCCCC(C)(C)C,-4.7309406924,G1
CCCCCCCCCCCC(=O)O,-4.6195835711,G2
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-4.9450169862,G1
[Lu+3].[Lu+3].[O-2].[O-2].[O-2],-4.9185665359,G1
CCCCC(CC)COC(=O)CS,-4.635481621399999,G1
CCC(C)(C)c1ccccc1,-4.5007459195,G3
CC1=CCCC(C)(C)C1C(C)CCC=O,-4.6532020914,G3
C=C1C2CCC(C2)C1(C)C,-4.4715404278,G3
CC1=CCC(C(C)CC2CCCC2=O)CC1,-4.6803670486,G1
CCCCCCCCCC(=O)OC,-4.6267485225,G5
O=C([O-])[O-].O=C([O-])[O-].O=C([O-])[O-].[Pr+3].[Pr+3],-5.0220270242,G3
CCCCN(CCCC)C(=O)N(CCCC)CCCC,-4.8205954965,G1
CO[C@]1(C)CCC23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,-4.7401771795,G1
COC1CCCCCCCCCCC1,-4.6835903829,G1
C=C1C2CCC(C)(OCC)C1CCC2(C)C,-4.7342962454,G1
CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.8603775493,G2
Cc1ccc(N2C(=O)c3cccc4c(N)ccc(c34)C2=O)c(C)c1,-4.8916555333,G1
Cc1cc(C(C)(C)C)cc(C)c1CC#N,-4.7018118295,G1
CC(C)(c1ccccc1)c1ccc(O[P@]2OCC3(CO2)CO[P@](Oc2ccc(C(C)(C)c4ccccc4)cc2C(C)(C)c2ccccc2)OC3)c(C(C)(C)c2ccccc2)c1,-7.2319734263,G1
O=C1NC(=O)c2cccc3cccc1c23,-4.6928315029,G1
CCCC[Sn+2]CCCC.[O-2],-4.7940381830000005,G3
CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].CCCC[Sn+2]CCCC,-5.1134043257,G2
O=C1CCC2CCCCC2O1,-0.5865603256,G1
COC(=O)c1ccc(C)cc1,-2.5767203524,G5
CC1CC(C)(C)OC(Cc2ccccc2)O1,-2.7446854432,G1
Nc1ccccc1N,-0.4396098787,G5
O=C1NS(=O)(=O)c2ccccc21,-1.6718324141,G5
Cc1cc(S(=O)(=O)[O-])ccc1N.[Na+],-1.7295012251,G1
CC(C)CCCC(C)CC#N,-3.5877591379,G1
[Ca+2].[Mo+6].[O-2].[O-2].[O-2].[O-2],-3.7036943449,G3
O=C1CCCCCN1C(=O)c1cccc(C(=O)N2CCCCCC2=O)c1,-3.9583461947,G1
CC(=O)CC/C=C(\C)CCC=C(C)C,-3.6974484249,G3
C=CCOC(=O)CCCCC,-2.6105517594,G5
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-].[Na+],-1.7648130029,G1
O=C(CCCCl)c1ccc(F)cc1,-2.7226339225,G1
C=CC(=O)O[Si](C(C)C)(C(C)C)C(C)C,-4.9437379631,G1
CC(C)OC(=O)CCC(=O)OC(C)C,-1.7293168462,G1
Cc1ccc(N/N=C2\C(=O)C(C(=O)[O-])=Cc3ccccc32)c(S(=O)(=O)[O-])c1.[Sr+2],-4.1057301532,G1
C[N+](C)(C)c1ccc2ccc(O)c(N=Nc3ccc(N)cc3)c2c1.[Cl-],-1.9807853884,G1
NC(=O)C(F)(F)F,-1.4850227408,G1
CCC(C)(C)C1CCC(=O)CC1,-2.6568927779,G1
Cc1ccc(S(C)(=O)=O)cc1[N+](=O)[O-],-2.7647010816,G1
CCCCCCC#CC(=O)OC,-3.6518876662,G1
CCCCCCCCCCO,-3.6312380365,G5
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,-2.8774727952,G1
COc1ccc(OC)c(Cl)c1,-2.6724024043,G1
OCCOc1ccc2ccccc2c1,-2.7142946902,G1
CCCCOc1ccccc1,-3.6132495633,G1
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,-3.937488879,G5
CCCCCCCC/C=C\CCCCCCCCNCCCN,-3.9550420009,G1
Clc1ccc(Cl)c(Cl)c1,-3.7024520783,G5
Cc1c(OCC(F)(F)F)ccnc1CO,-1.7920737105000002,G1
COC,0.8843659201,G3
COc1cc(/C=C/C(=O)O)cc(OC)c1OC,-2.830470194,G1
O=P[O-].O=P[O-].[Ba+2],0.1236633717,G1
BrCCCCBr,-2.7902167817000003,G1
c1ccc2c(c1)CCCC2,-3.5673681389,G5
CCCCOC(=O)CCCCC(=O)OCCCC,-3.8681538696,G1
CCOP(=O)(C(=O)c1c(C)cc(C)cc1C)c1ccccc1,-3.9560819473,G1
Cc1ccc(C(C)(C)C)c(O)c1,-2.672674663,G1
COC(=O)c1ccc(C(=O)OC)c([N+](=O)[O-])c1,-2.8359048818,G1
CC(=O)[O-].CC(=O)[O-].[Co+2],0.2936043702,G3
C=CC(=O)OCCCCCCOC(=O)C=C,-2.8193366955,G3
CCCCCCCCCC(=O)N(C)C,-2.7681111795,G1
Nc1ccc(N=Nc2ccccc2)cc1,-3.7597030757,G5
CC1=CCC(CC#N)C1(C)C,-2.6475372328,G1
Cc1ccc(O)c(C(C)(C)C)c1,-2.6917536232,G1
C[N+](C)(C)c1ccccc1.[Cl-],0.2877472965,G1
CC(=O)OC(C)(C)C1CC=C(C)CC1.CC12CCC(CC1)C(C)(C)O2,-3.0213590642000003,G1
C=CCOc1nc(OCC=C)nc(OCC=C)n1,-2.8742257802,G4
CCCCC(=O)O,-0.490652149,G5
CC(O)C(C)Cc1ccccc1,-1.6969729899,G1
CCCCC(C(=O)OCC)C(=O)OCC,-2.8164963969,G1
CCCCCCCCCCCC1=NCCN1CCO,-3.8986556211,G1
FC(F)(F)c1ccc(Cl)cc1,-3.7276952246,G1
Oc1ccc(-c2ccc(O)cc2)cc1,-3.7423730992,G1
C/C=C/OC1CCC(O/C=C/C)CC1,-3.9037320907,G3
O=C1CCCCCCCCCOCCCCCO1,-3.8838494997,G1
CCCCCCCCCCC(C)CCCCCCCC,-6.4511045339,G1
NC(=O)N=NC(N)=O,-3.5462434596,G1
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,-3.7960463334,G3
CC(C=O)Cc1ccc(C(C)(C)C)cc1,-3.7917820609,G3
COc1ccc(C(=O)Nc2ccccc2)cc1N,-3.86580004,G1
CCC(C)(C)Cl,-2.5105450102,G2
N#CCN(CC#N)CCN(CC#N)CC#N,-2.8204043469,G3
CC(C)(C)OOC(=O)c1ccccc1,-2.7764329492,G1
CC(F)F,-1.3147228436,G3
CCC(C)(O)CCCC(C)C,-2.6942897822000003,G3
COc1ccc2[nH]c(=S)[nH]c2c1,-2.7506819237,G1
FC(F)(F)Br,-2.6677709688,G1
CC(C)CCCCCOP(=S)([S-])OCCCCCC(C)C.CC(C)CCCCCOP(=S)([S-])OCCCCCC(C)C.[Zn+2],-4.3707014658,G1
c1cc(OCC2CO2)c2ccc(OCC3CO3)cc2c1,-3.9191737976,G1
CC(C)=CCC/C(C)=C/COC=O,-3.7461507617,G1
O.O.O.O.O=S(=O)([O-])[O-].[Pb].[Pb].[Pb].[Pb].[Pb],-4.5661230993,G1
CC(=O)/C=C/[C@H]1C(C)=CC[C@@H](C)C1(C)C,-3.8026769123,G1
CO[SiH](CC1CCCCC1)OC,-3.0959725365,G1
Nc1ccc(/C=C/c2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,-4.0635303796,G4
Cc1cccc2[n-]c(=S)[nH]c12.Cc1cccc2[nH]c(=S)[n-]c12.[Zn+2],-4.0879587895,G1
O=C(O)CCP(=O)(O)c1ccccc1,-0.8283051545000001,G4
[O-][S+](Cc1ccccc1)Cc1ccccc1,-2.8588087212,G1
CC(C)(C#N)N=NC(C)(C)C#N,-2.7132509977,G3
C=CC(=O)OCC(C)CC,-2.6532064055,G1
Clc1nc2ccccc2s1,-2.7325883752,G1
Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,-0.9331685906,G1
Clc1ccc2c(Cl)ccnc2c1,-2.8026246384,G1
Nc1ccccc1S(=O)(=O)O,-1.7471686412,G1
CC(=O)[CH-]C(C)=O.CC(C)[O-].CC(C)[O-].[CH2-]C(=O)CC(C)=O.[Ti+4],-2.0700509817,G1
CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,-2.8772524161,G2
CCC(=O)OC1C(C)CCCC1(C)C,-3.8031812605,G1
COC(=O)c1ccc(C(=O)OC)cc1,-3.796856222,G5
CCCCCCCC1CCCC1=O,-3.7694416506,G1
O=C(Cc1ccccc1)OCc1ccccc1,-3.863274879700001,G1
CN(C)C(=S)SC(=S)N(C)C,-2.8302990647,G1
CC(C)=CCC[C@@H](C)CCO,-2.7067344575,G3
CCC(=O)C(C)CC=C(C)C,-2.7010952437,G1
Cc1cc(C)c(N)c(S(=O)(=O)O)c1,-1.8195435039,G1
c1ccsc1,-1.4450110492,G3
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-2.8799222949,G5
O=CC(Cl)(Cl)Cl,-0.691340871,G2
CCC(C)CO,-0.4681010619,G1
CC(C)CCO,-0.4681010619,G5
CC(=O)Nc1ccc(S(=O)(=O)[O-])c2c1C(=O)/C(=N\Nc1ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)c3ccc(S(=O)(=O)[O-])cc13)C(S(=O)(=O)[O-])=C2.[Na+].[Na+].[Na+].[Na+],-1.4612448391,G1
c1ccc2scnc2c1,-1.6538265258000002,G3
O=C(O)c1cccc([N+](=O)[O-])c1,-1.7459071723,G5
[Mo+4].[O-2].[O-2],-3.7396436363,G1
O=c1[nH]c2ccccc2c(=O)o1,-2.7354179060000003,G1
O=C(c1ccccc1)C(O)c1ccccc1,-2.8497223519,G3
CCCCCCCCO,-2.6375931207,G5
O=[Te]=O,-3.7156062333,G4
COC(=O)COc1nc(F)c(Cl)c(N)c1Cl,-3.9512810281,G3
C=CC(C)(CCC=C(C)C)OC(C)=O,-3.8157769203,G1
CC(C)(C)c1cccc(C(C)(C)C)c1O,-4.7135873776,G5
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1O,-5.1858488331,G1
O=C([O-])[O-].O=C([O-])[O-].O=C([O-])[O-].[Ce+3].[Ce+3],-5.0664023631,G1
CCCCC(CC)COC(C)=O,-4.6451400046,G1
CCCCCCCCC(C)C#N,-4.6324209502,G1
CCN1C(=O)C(C#N)=C(C)/C(=N\Nc2ccc(Cl)cc2[N+](=O)[O-])C1=O,-4.96733793,G2
C=CCCCC(C)C,-4.458990177,G2
O=C1Cc2cc(CCCl)c(Cl)cc2N1,-4.7775740697,G1
CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC,-4.9587331394,G2
CC(c1ccccc1)c1ccccc1,-4.6925039386,G5
Cc1ccccc1Cc1ccccc1,-4.6925039386,G1
O=C([O-])[O-].O=C([O-])[O-].O=C([O-])[O-].[Nd+3].[Nd+3],-5.1084204387,G1
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-4.9957539374,G1
O=C(O)c1cc(Nc2ccccc2)c(C(=O)O)cc1Nc1ccccc1,-4.9857232877,G1
O=C(/C=C/c1ccccc1)OCc1ccccc1,-4.8207960263,G1
O=c1nc(-c2ccccc2)[nH]c(-c2ccccc2)n1,-5.4935852535,G1
[Gd+3].[Gd+3].[O-2].[O-2].[O-2],-5.0152363724,G4
C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,-4.8105849842,G1
Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,-5.010576791,G3
CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC,-5.0206378696,G2
[O-2].[O-2].[O-2].[O-2].[O-2].[Pb+2].[Ti+4].[Zr+4],-5.0982221528,G1
CCOC(=O)C1C(C=C(C)C)C1(C)C,-4.7652682741,G1
NC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,-4.9367254155,G1
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,-4.8708662082,G1
COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2c(c1N)C(=O)c1ccccc1C2=O,-5.1125700507,G2
